collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-19T00:47:03.045803+00:00,tETHUSD,1915.8,1916,5,0.00261616,1916.2,11282.28788886,1923.6,1886.4,1457539475000
2026-08-19T01:47:03.004157+00:00,tETHUSD,1915.7,1915.8,11.3,0.00593363,1915.7,10861.77867933,1923.6,1886.4,1457539475000
2026-08-19T02:47:03.185298+00:00,tETHUSD,1912,1912.1,16,0.00843837,1912.1,12265.11792244,1923.6,1886.4,1457539475000
2026-08-19T03:47:03.084630+00:00,tETHUSD,1914.1,1914.2,17.7,0.00933298,1914.2,14210.85928262,1923.6,1892.2,1457539475000
2026-08-19T04:47:02.692153+00:00,tETHUSD,1914.7,1914.8,15.3,0.00805475,1914.8,16245.86299347,1923.6,1893.6,1457539475000
2026-08-19T05:47:03.413281+00:00,tETHUSD,1913.5,1913.6,15.7,0.0082723,1913.6,18713.84066642,1923.6,1894.1,1457539475000
2026-08-19T06:38:38.223362+00:00,tETHUSD,1912.9,1913,6,0.00314647,1912.9,20947.86669234,1923.6,1894.1,1457539475000
2026-08-19T07:13:21.370550+00:00,tETHUSD,1919.6,1919.8,16.3,0.00856272,1919.9,21336.96975521,1923.6,1894.1,1457539475000
2026-08-19T07:47:03.690025+00:00,tETHUSD,1921.5,1921.7,22.2,0.01168852,1921.5,21279.9483415,1923.6,1894.1,1457539475000
2026-08-19T08:47:03.775045+00:00,tETHUSD,1925.2,1925.4,24.8,0.01304851,1925.4,21374.85403848,1931,1894.5,1457539475000
2026-08-19T09:47:03.451593+00:00,tETHUSD,1919.2,1919.3,20.4,0.01074306,1919.3,21336.85781723,1931,1894.5,1457539475000
2026-08-19T10:47:03.656591+00:00,tETHUSD,1919.8,1919.9,17,0.0089342,1919.8,21416.13234853,1931,1894.5,1457539475000
2026-08-19T11:47:02.603566+00:00,tETHUSD,1923.4,1923.6,18.9,0.00992282,1923.6,21445.04233713,1931,1894.5,1457539475000
2026-08-19T12:47:03.301334+00:00,tETHUSD,1936.9,1937.3,36.7,0.01931782,1936.5,21510.33152463,1938.7,1894.5,1457539475000
2026-08-19T13:47:04.564238+00:00,tETHUSD,1934.3,1934.5,32.1,0.01687165,1934.7,21918.66835179,1944.2,1897.6,1457539475000
2026-08-19T14:47:04.235739+00:00,tETHUSD,1943,1943.2,25.2,0.01314211,1942.7,21371.75452851,1944.2,1907.6,1457539475000
2026-08-19T15:47:03.115704+00:00,tETHUSD,2083.7,2083.9,163.4,0.0850953,2083.6,26891.32659082,2116.8,1907.6,1457539475000
2026-08-19T16:47:03.352065+00:00,tETHUSD,2090,2090.2,170.7,0.08892941,2090.2,28885.2278559,2116.8,1907.6,1457539475000
2026-08-19T17:47:04.016012+00:00,tETHUSD,2088.6,2088.8,172.9,0.09025893,2088.5,28423.01820188,2116.8,1907.6,1457539475000
2026-08-19T18:47:03.643432+00:00,tETHUSD,2091.4,2092.2,174.4,0.09094702,2092,28125.77838615,2116.8,1907.6,1457539475000
2026-08-19T19:47:04.202125+00:00,tETHUSD,2100.4,2100.6,184.6,0.09635661,2100.4,28374.29688012,2116.8,1907.6,1457539475000
2026-08-19T20:47:03.092987+00:00,tETHUSD,2126.6,2126.8,209.4,0.10927878,2125.6,28093.28322929,2133.9,1907.6,1457539475000
2026-08-19T21:47:03.507447+00:00,tETHUSD,2299.9,2300.1,383.5,0.20010436,2300,33689.71514556,2335.4,1907.6,1457539475000
2026-08-19T22:47:04.035979+00:00,tETHUSD,2256.3,2256.6,337.7,0.17602293,2256.2,35424.89647645,2335.4,1907.6,1457539475000
2026-08-19T23:47:03.353163+00:00,tETHUSD,2256,2256.2,335.5,0.1746759,2256.2,36071.62973492,2335.4,1907.6,1457539475000
