collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-09-04T00:47:03.086780+00:00,fETH,5.992602739726027e-05,5.7e-06,2,625.61224345,1e-05,2,311.26580853,-2.395e-05,-0.2395,6e-06,3054.12406786,5.67e-05,2e-07,1469734162000,5565.08245074
2026-09-04T01:47:03.833953+00:00,fETH,5.9994520547945205e-05,5.7e-06,2,624.84868754,1.3e-05,2,290.32686789,-2.395e-05,-0.2395,6e-06,3070.61360904,5.67e-05,2e-07,1469734162000,5563.24145869
2026-09-04T02:47:02.989599+00:00,fETH,6e-05,5.7e-06,2,623.9603122,1.3e-05,2,269.32210074,2.846e-05,0.2846,2.889e-05,3067.24455237,5.67e-05,2e-07,1469734162000,5570.74418227
2026-09-04T03:47:03.232253+00:00,fETH,5.998904109589041e-05,5.7e-06,2,615.20594541,1.58e-05,2,323.03170053,-1.98e-05,-0.198,2e-07,3078.43433679,5.67e-05,2e-07,1469734162000,5570.74418227
2026-09-04T04:47:03.657516+00:00,fETH,5.997808219178082e-05,5.7e-06,2,612.96806925,2.99e-05,3,319.9299871,9.9e-06,0.099,2.99e-05,3075.23096883,5.67e-05,2e-07,1469734162000,5570.74418227
2026-09-04T05:47:03.151497+00:00,fETH,5.995068493150685e-05,5.7e-06,2,612.96806925,2.995e-05,2,298.14262903,5.3e-07,0.0053,2.995e-05,3045.75386193,5.67e-05,2e-07,1469734162000,5563.24145869
2026-09-04T06:47:03.674058+00:00,fETH,5.993150684931507e-05,5.7e-06,2,608.70551956,2.9e-05,2,329.11858836,-2.516e-05,-0.2516,2.84e-06,3038.941877,5.67e-05,2e-07,1469734162000,5563.03351095
2026-09-04T07:47:03.206774+00:00,fETH,5.992054794520548e-05,5.7e-06,2,607.90198562,2.978e-05,18,299.72303979,2.978e-05,0.2978,2.998e-05,3047.68828904,5.67e-05,2e-07,1469734162000,5563.66673247
2026-09-04T08:47:04.303045+00:00,fETH,5.986575342465753e-05,5.7e-06,2,607.27121731,1.3e-05,2,294.03845248,0,0,2.998e-05,3011.89643154,5.67e-05,2e-07,1469734162000,5559.50300065
2026-09-04T09:47:03.065730+00:00,fETH,5.991780821917808e-05,5.7e-06,2,603.29476704,6e-06,2,1273.54284138,-3.051e-05,-0.3051,6e-06,2968.26780226,5.67e-05,2e-07,1469734162000,4548.41361955
2026-09-04T10:47:03.141690+00:00,fETH,5.995616438356165e-05,5.7e-06,2,603.29476704,6e-06,2,88.33015701,-2.3e-05,-0.23,6e-06,2926.46298479,5.67e-05,2e-07,1469734162000,4554.98815267
2026-09-04T11:47:03.718379+00:00,fETH,5.986027397260274e-05,5.7e-06,2,588.63073864,6.3376e-06,2,296.43708404,-3.606e-05,-0.3606,1.4e-06,2855.67064992,5.67e-05,2e-07,1469734162000,4557.04738637
2026-09-04T12:47:03.552886+00:00,fETH,5.95972602739726e-05,5.71e-06,2,589.33073864,1e-05,2,1249.44939191,-6.43e-06,-0.0643,2.998e-05,3105.65052763,5.67e-05,2e-07,1469734162000,4556.78433118
2026-09-04T13:47:04.055075+00:00,fETH,5.812876712328767e-05,5.71e-06,2,589.15052755,1e-05,2,714.87759286,-5.195e-05,-0.5195,2.84e-06,3597.56393993,5.67e-05,2e-07,1469734162000,4541.07103517
2026-09-04T14:47:04.603655+00:00,fETH,5.711780821917808e-05,5.7e-06,2,585.77011292,1.998e-05,5,313.36082821,-5e-05,-0.5,6e-06,3866.68996704,5.67e-05,2e-07,1469734162000,4720.69842531
2026-09-04T15:47:03.933500+00:00,fETH,5.6526027397260276e-05,5.7e-06,2,583.64886262,2.9215948e-05,2,200.32157348,-2.703e-05,-0.2703,2.967e-05,3858.89710857,5.67e-05,2e-07,1469734162000,4720.27993778
2026-09-04T16:47:04.053356+00:00,fETH,5.6416438356164386e-05,5.7e-06,2,583.64886262,2.998e-05,2,193.75709927,2.98e-05,0.298,3e-05,1773.9680467599999,3.366e-05,2e-07,1469734162000,4720.27993778
2026-09-04T17:47:03.610892+00:00,fETH,5.646027397260274e-05,5.7e-06,2,579.54531975,1.998e-05,5,193.52483546,9.98e-06,0.0998,2.998e-05,1763.72244016,3e-05,2e-07,1469734162000,4722.21318391
2026-09-04T18:47:04.154994+00:00,fETH,5.6345205479452054e-05,5.7e-06,2,579.54531975,2.5e-05,2,161.53958694,2.98e-05,0.298,3e-05,1795.54766141,3e-05,2e-07,1469734162000,4732.45238701
2026-09-04T19:47:04.385395+00:00,fETH,5.635890410958904e-05,5.7e-06,2,577.79270881,1e-05,2,326.32851876,0,0,2e-07,1783.77332724,3e-05,2e-07,1469734162000,4557.99470308
2026-09-04T20:47:04.606855+00:00,fETH,5.635342465753425e-05,5.7e-06,2,577.79270881,1e-05,2,326.71766865,-1e-05,-0.1,1e-05,1775.27454132,3e-05,2e-07,1469734162000,4557.99470308
2026-09-04T21:47:04.251232+00:00,fETH,5.637534246575342e-05,5.7e-06,2,569.54108363,1.2e-05,2,271.39101218,2.068e-05,0.2068,2.088e-05,1780.68926352,3e-05,2e-07,1469734162000,4561.60392374
2026-09-04T22:47:03.756260+00:00,fETH,5.6367123287671234e-05,5.7e-06,2,568.90071431,2.495e-05,2,290.64772691,-1.798e-05,-0.1798,1.2e-05,1765.01877798,3e-05,2e-07,1469734162000,4561.60392374
2026-09-04T23:47:03.475323+00:00,fETH,5.632876712328767e-05,5.7e-06,2,568.90071431,1.2e-05,2,181.2559033,5.8e-06,0.058,6e-06,1794.26132619,3e-05,2e-07,1469734162000,4561.60392374
