collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-09-04T00:47:03.086780+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,5,941.94968547,-1e-08,-0.0001,2e-08,116.80669949,3e-08,1e-08,1469734183000,781.56427547
2026-09-04T01:47:03.833953+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.5e-08,15,940.53964137,0,0,3e-08,117.23444644,3e-08,1e-08,1469734183000,779.92969957
2026-09-04T02:47:02.989599+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,939.32915572,-2e-08,-0.0002,1e-08,117.24679455,3e-08,1e-08,1469734183000,778.8448568
2026-09-04T03:47:03.232253+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,1e-08,15,939.97432126,2e-08,0.0002,3e-08,116.88679999,3e-08,1e-08,1469734183000,779.24164086
2026-09-04T04:47:03.657516+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,1e-08,15,928.06149176,-2e-08,-0.0002,1e-08,116.79570586,3e-08,1e-08,1469734183000,774.05953214
2026-09-04T05:47:03.151497+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,10,933.78501809,0,0,2e-08,117.02293632,3e-08,1e-08,1469734183000,774.05953214
2026-09-04T06:47:03.674058+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,1e-08,2,926.3562204,-2e-08,-0.0002,1e-08,112.5593167,3e-08,1e-08,1469734183000,774.12205001
2026-09-04T07:47:03.206774+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,918.26118533,-2e-08,-0.0002,1e-08,134.45541852,3e-08,1e-08,1469734183000,773.92180894
2026-09-04T08:47:04.303045+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.7397260273972602e-08,120,914.58235312,-1e-08,-0.0001,2e-08,139.11358427,3e-08,1e-08,1469734183000,769.25175447
2026-09-04T09:47:03.065730+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,903.18338719,-2e-08,-0.0002,1e-08,138.66430494,3e-08,1e-08,1469734183000,769.29303854
2026-09-04T10:47:03.141690+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,910.98451508,0,0,3e-08,137.82225456999998,3e-08,1e-08,1469734183000,768.56363797
2026-09-04T11:47:03.718379+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.5e-08,2,904.79361841,0,0,3e-08,137.69743812,3e-08,1e-08,1469734183000,762.29561902
2026-09-04T12:47:03.552886+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.49e-08,2,783.66579068,0,0,3e-08,172.64459275,3e-08,1e-08,1469734183000,641.05549273
2026-09-04T13:47:04.055075+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,1e-08,15,530.66321734,-2e-08,-0.0002,1e-08,373.35561526,3e-08,1e-08,1469734183000,376.31432632
2026-09-04T14:47:04.603655+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,5,560.9922191,-1e-08,-0.0001,2e-08,369.95511178,3e-08,1e-08,1469734183000,411.66319108
2026-09-04T15:47:03.933500+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.49e-08,2,623.05547671,1e-08,0.0001,3e-08,335.56051244,3e-08,1e-08,1469734183000,463.23091675
2026-09-04T16:47:04.053356+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.68e-08,2,680.99542679,-1e-08,-0.0001,2e-08,332.22711091,3e-08,1e-08,1469734183000,517.75740718
2026-09-04T17:47:03.610892+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,942.36369778,0,0,3e-08,330.48121714,3e-08,1e-08,1469734183000,520.52034573
2026-09-04T18:47:04.154994+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,2,940.20267094,0,0,3e-08,316.59658996,3e-08,1e-08,1469734183000,521.97182537
2026-09-04T19:47:04.385395+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.7397260273972602e-08,30,945.39740531,1e-08,0.0001,3e-08,313.77603427,3e-08,1e-08,1469734183000,524.97217604
2026-09-04T20:47:04.606855+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.7397260273972602e-08,30,688.60606893,0,0,3e-08,311.41848127000003,3e-08,1e-08,1469734183000,524.80122676
2026-09-04T21:47:04.251232+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2e-08,10,945.95171197,-1e-08,-0.0001,2e-08,312.66821673,3e-08,1e-08,1469734183000,523.05664512
2026-09-04T22:47:03.756260+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,1e-08,15,667.26889881,-1e-08,-0.0001,1e-08,340.91338105,3e-08,1e-08,1469734183000,499.53446334
2026-09-04T23:47:03.475323+00:00,fBTC,2.7397260273972602e-08,2e-08,100,0.8076823,2.49e-08,2,664.75963682,1e-08,0.0001,3e-08,340.67024211,3e-08,1e-08,1469734183000,501.22108815
