collected_at,market,candle_key,mts,open,close,high,low,volume
2026-09-16T00:47:03.336525+00:00,fUSD,trade:1h:a30:p2:p30,1789516800000,0.00026255,0.00022489,0.00026708,0.00011395,2773999.84405194
2026-09-16T01:47:03.317657+00:00,fUSD,trade:1h:a30:p2:p30,1789520400000,0.00022999,0.00025089,0.00025667,0.00014999,1385011.93338694
2026-09-16T02:47:03.393550+00:00,fUSD,trade:1h:a30:p2:p30,1789524000000,0.0002052,0.00014999,0.00025999,0.0001305,2132131.36785661
2026-09-16T03:47:03.759139+00:00,fUSD,trade:1h:a30:p2:p30,1789527600000,0.00016233,0.00025189,0.00025988,0.00015,6221765.33747367
2026-09-16T04:47:03.720664+00:00,fUSD,trade:1h:a30:p2:p30,1789531200000,0.00016712,0.00014999,0.000294,0.000142,15358563.51331996
2026-09-16T05:47:03.586426+00:00,fUSD,trade:1h:a30:p2:p30,1789534800000,0.0001466,0.00013699,0.0002755,0.00013699,1960748.12381336
2026-09-16T06:47:04.553647+00:00,fUSD,trade:1h:a30:p2:p30,1789538400000,0.00015367,0.00026035,0.000294,0.000135,8520532.07708824
2026-09-16T07:47:03.369014+00:00,fUSD,trade:1h:a30:p2:p30,1789542000000,0.00023312,0.00021755,0.00027752,0.00010959,2570455.17625516
2026-09-16T08:47:03.546700+00:00,fUSD,trade:1h:a30:p2:p30,1789545600000,0.0002345,0.00023941,0.00027,0.0001,14915747.43826228
2026-09-16T09:47:03.466391+00:00,fUSD,trade:1h:a30:p2:p30,1789549200000,0.00015,0.00015,0.000249,0.00010959,3521558.61785834
2026-09-16T10:47:03.992628+00:00,fUSD,trade:1h:a30:p2:p30,1789552800000,0.00015331,0.00021227,0.00023,0.0001,3366921.5841746
2026-09-16T11:47:03.679552+00:00,fUSD,trade:1h:a30:p2:p30,1789556400000,0.000214,0.00019726,0.00022576,0.00011398,2153553.93154087
2026-09-16T12:47:03.964757+00:00,fUSD,trade:1h:a30:p2:p30,1789560000000,0.00015,0.0002279,0.00022821,0.00013,3386367.01696341
2026-09-16T13:47:04.042244+00:00,fUSD,trade:1h:a30:p2:p30,1789563600000,0.00016862,0.00013488,0.0002254,7.945e-05,6747556.84947358
2026-09-16T14:47:03.552821+00:00,fUSD,trade:1h:a30:p2:p30,1789567200000,0.00014827,0.00014999,0.00015,7.945e-05,4823207.24083552
2026-09-16T15:47:03.338278+00:00,fUSD,trade:1h:a30:p2:p30,1789570800000,0.00014998,0.00013488,0.00015,0.00012979,5648430.21929875
2026-09-16T16:47:03.359566+00:00,fUSD,trade:1h:a30:p2:p30,1789574400000,0.00014899,0.00014446,0.00015,0.00013418,3052849.4645564603
2026-09-16T17:47:03.242765+00:00,fUSD,trade:1h:a30:p2:p30,1789578000000,0.00013464,0.00013508,0.00015,0.0001,4429288.7504386
2026-09-16T18:47:03.104848+00:00,fUSD,trade:1h:a30:p2:p30,1789581600000,0.00014516,0.00014199,0.00017111,0.0001,2663370.85273415
2026-09-16T19:47:03.488045+00:00,fUSD,trade:1h:a30:p2:p30,1789585200000,0.00014026,0.00013488,0.00017737,0.00010959,4433267.25860048
2026-09-16T20:47:02.994667+00:00,fUSD,trade:1h:a30:p2:p30,1789588800000,0.00013995,0.0001471,0.00015,0.00013652,1818282.85454336
2026-09-16T21:47:03.206902+00:00,fUSD,trade:1h:a30:p2:p30,1789592400000,0.00014556,0.00014201,0.00015,0.0001329,2776338.75259535
2026-09-16T22:47:03.016457+00:00,fUSD,trade:1h:a30:p2:p30,1789596000000,0.00013968,0.00013488,0.00019994,0.00010959,1559361.61853445
2026-09-16T23:47:02.845626+00:00,fUSD,trade:1h:a30:p2:p30,1789599600000,0.00013488,0.00015,0.00015,0.00013488,1875702.6395472
