collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-16T00:47:03.336525+00:00,tBTCUSD,75818,75832,-2116,-0.02714456,75837,1327.61271307,78060,74985,1358182043000
2026-09-16T01:47:03.317657+00:00,tBTCUSD,75719,75731,-2281,-0.02924284,75721,1314.30047792,78006,74985,1358182043000
2026-09-16T02:47:03.393550+00:00,tBTCUSD,76025,76037,-1849,-0.02373982,76037,1449.29820803,77886,74985,1358182043000
2026-09-16T03:47:03.759139+00:00,tBTCUSD,75862,75875,-1862,-0.02395502,75867,1470.01559809,77729,74985,1358182043000
2026-09-16T04:47:03.720664+00:00,tBTCUSD,76009,76030,-1617,-0.0208285,76017,1477.20244745,77720,74985,1358182043000
2026-09-16T05:47:03.586426+00:00,tBTCUSD,76001,76015,-1707,-0.02196346,76013,1466.97484879,77720,74985,1358182043000
2026-09-16T06:47:04.553647+00:00,tBTCUSD,75986,75998,-1313,-0.01698555,75988,1452.12707993,77362,74985,1358182043000
2026-09-16T07:47:03.369014+00:00,tBTCUSD,75916,75929,-1031,-0.01339883,75916,1401.25110844,77362,74985,1358182043000
2026-09-16T08:47:03.546700+00:00,tBTCUSD,75657,75670,-1349,-0.01751857,75655,1422.41891589,77362,74985,1358182043000
2026-09-16T09:47:03.466391+00:00,tBTCUSD,75977,75990,-1099,-0.01425865,75977,1417.21121555,77362,74985,1358182043000
2026-09-16T10:47:03.992628+00:00,tBTCUSD,76042,76057,-1193,-0.01544617,76043,1420.5540226,77362,74985,1358182043000
2026-09-16T11:47:03.679552+00:00,tBTCUSD,76279,76290,-701,-0.00910626,76279,1434.40912698,77362,74985,1358182043000
2026-09-16T12:47:03.964757+00:00,tBTCUSD,76045,76056,-1082,-0.01402626,76059,1466.37625907,77362,74985,1358182043000
2026-09-16T13:47:04.042244+00:00,tBTCUSD,75704,75721,-978,-0.01275114,75721,1493.5430929,77362,74985,1358182043000
2026-09-16T14:47:03.552821+00:00,tBTCUSD,75737,75749,-368,-0.00483492,75745,1438.77826305,77362,74985,1358182043000
2026-09-16T15:47:03.338278+00:00,tBTCUSD,75803,75817,-805,-0.01050845,75800,1354.93660323,77362,74985,1358182043000
2026-09-16T16:47:03.359566+00:00,tBTCUSD,75831,75846,-609,-0.0079663,75838,1362.02445229,77362,74985,1358182043000
2026-09-16T17:47:03.242765+00:00,tBTCUSD,75500,75515,-1490,-0.01934939,75515,1356.54716502,77200,74985,1358182043000
2026-09-16T18:47:03.104848+00:00,tBTCUSD,76000,76018,-302,-0.00395765,76006,1283.00447037,76627,74985,1358182043000
2026-09-16T19:47:03.488045+00:00,tBTCUSD,76093,76109,-222,-0.00290881,76098,1073.76096432,76627,74985,1358182043000
2026-09-16T20:47:02.994667+00:00,tBTCUSD,76130,76143,100,0.00131513,76138,1053.41903428,76627,74985,1358182043000
2026-09-16T21:47:03.206902+00:00,tBTCUSD,75994,76001,306,0.00404297,75993,982.06885784,76627,74985,1358182043000
2026-09-16T22:47:03.016457+00:00,tBTCUSD,75867,75880,-99,-0.00130299,75880,956.37357382,76627,74985,1358182043000
2026-09-16T23:47:02.845626+00:00,tBTCUSD,76297,76308,433,0.00570811,76290,947.82396718,76627,74985,1358182043000
