collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-16T00:47:03.336525+00:00,tETHUSD,2403.6,2404,-111.7,-0.04440469,2403.8,88361.08968326,2519.5,2360.7,1457539475000
2026-09-16T01:47:03.317657+00:00,tETHUSD,2401.2,2401.4,-118.3,-0.04695376,2401.2,91093.65041443,2519.5,2360.7,1457539475000
2026-09-16T02:47:03.393550+00:00,tETHUSD,2409.3,2409.5,-102.5,-0.04080739,2409.3,93813.3829618,2511.8,2360.7,1457539475000
2026-09-16T03:47:03.759139+00:00,tETHUSD,2404.9,2405.3,-95.2,-0.03807848,2404.9,96658.08628312,2500.4,2360.7,1457539475000
2026-09-16T04:47:03.720664+00:00,tETHUSD,2408.9,2409.3,-84.8,-0.03400706,2408.8,99688.77063782,2500.4,2360.7,1457539475000
2026-09-16T05:47:03.586426+00:00,tETHUSD,2408.8,2409.1,-91.4,-0.03655415,2409,102312.7742033,2500.4,2360.7,1457539475000
2026-09-16T06:47:04.553647+00:00,tETHUSD,2400.3,2400.5,-85.4,-0.03435514,2400.4,102585.99240884,2488.9,2360.7,1457539475000
2026-09-16T07:47:03.369014+00:00,tETHUSD,2401.6,2401.8,-72.9,-0.02945931,2401.7,102978.29323054,2488.9,2360.7,1457539475000
2026-09-16T08:47:03.546700+00:00,tETHUSD,2398.8,2398.9,-78.6,-0.03172553,2398.9,128362.35865539,2488.9,2360.7,1457539475000
2026-09-16T09:47:03.466391+00:00,tETHUSD,2405,2405.1,-74.6,-0.0300855,2405,136789.85546291,2488.9,2360.7,1457539475000
2026-09-16T10:47:03.992628+00:00,tETHUSD,2408.4,2408.8,-80.5,-0.03234361,2408.4,142508.5723166,2488.9,2360.7,1457539475000
2026-09-16T11:47:03.679552+00:00,tETHUSD,2425.1,2425.5,-56,-0.02256336,2425.9,142383.49988674,2486.9,2360.7,1457539475000
2026-09-16T12:47:03.964757+00:00,tETHUSD,2409.8,2410.1,-76.9,-0.03092203,2410,141950.77810308,2486.9,2360.7,1457539475000
2026-09-16T13:47:04.042244+00:00,tETHUSD,2396.1,2396.5,-62,-0.02522479,2395.9,145359.86205453,2457.9,2360.7,1457539475000
2026-09-16T14:47:03.552821+00:00,tETHUSD,2390.5,2390.9,-25.2,-0.0104296,2391,144565.16021795,2450,2360.7,1457539475000
2026-09-16T15:47:03.338278+00:00,tETHUSD,2394.3,2394.9,-31.6,-0.01302395,2394.7,136030.54885776,2450,2360.7,1457539475000
2026-09-16T16:47:03.359566+00:00,tETHUSD,2394.6,2395,-30.1,-0.01241237,2394.9,136084.89862075,2450,2360.7,1457539475000
2026-09-16T17:47:03.242765+00:00,tETHUSD,2378.5,2378.8,-65.8,-0.02692087,2378.4,135679.49046701,2447.9,2360.7,1457539475000
2026-09-16T18:47:03.104848+00:00,tETHUSD,2412.2,2412.8,-3.2,-0.00132439,2413,123607.20607916,2433.2,2371,1457539475000
2026-09-16T19:47:03.488045+00:00,tETHUSD,2409.3,2409.9,-12.1,-0.00499711,2409.3,103903.24418633,2433.2,2371,1457539475000
2026-09-16T20:47:02.994667+00:00,tETHUSD,2409.3,2409.6,-1.1,-0.00045632,2409.5,94145.40667509,2433.2,2371,1457539475000
2026-09-16T21:47:03.206902+00:00,tETHUSD,2403.6,2403.9,3.9,0.00162507,2403.8,79777.10311159,2433.2,2371,1457539475000
2026-09-16T22:47:03.016457+00:00,tETHUSD,2399.9,2400.3,-12.3,-0.00509866,2400.1,79410.51709358,2433.2,2371,1457539475000
2026-09-16T23:47:02.845626+00:00,tETHUSD,2423.1,2423.4,15.4,0.00639641,2423,78723.26429961,2433.2,2371,1457539475000
