collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-17T00:47:01.990307+00:00,fBTC,1786925100000,0,45.37,916.32626457,916.03191316,2380.5722624,"[1786925100000, null, null, 0, 45.37, null, null, 916.32626457, 916.03191316, null, null, 2380.5722624, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T01:47:02.029528+00:00,fBTC,1786928700000,0,45.39,915.63036821,915.50651244,2394.77422578,"[1786928700000, null, null, 0, 45.39, null, null, 915.63036821, 915.50651244, null, null, 2394.77422578, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T02:47:02.155044+00:00,fBTC,1786932300000,0,45.55,913.66767839,913.54382262,2396.06938488,"[1786932300000, null, null, 0, 45.55, null, null, 913.66767839, 913.54382262, null, null, 2396.06938488, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T03:47:02.011094+00:00,fBTC,1786935900000,0,45.49,912.71064512,912.58678935,2415.30075838,"[1786935900000, null, null, 0, 45.49, null, null, 912.71064512, 912.58678935, null, null, 2415.30075838, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T04:47:02.701666+00:00,fBTC,1786939500000,0,45.38,912.07871439,911.95485862,2415.81391144,"[1786939500000, null, null, 0, 45.38, null, null, 912.07871439, 911.95485862, null, null, 2415.81391144, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T05:47:02.132495+00:00,fBTC,1786943100000,0,45.37,900.93792755,900.81407178,2420.06266259,"[1786943100000, null, null, 0, 45.37, null, null, 900.93792755, 900.81407178, null, null, 2420.06266259, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T06:47:11.332144+00:00,fBTC,1786946700000,0,45.46,897.42046038,897.29660461,2423.71637025,"[1786946700000, null, null, 0, 45.46, null, null, 897.42046038, 897.29660461, null, null, 2423.71637025, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T07:47:13.134700+00:00,fBTC,1786950300000,0,45.37,884.43979696,884.31994119,2414.98445955,"[1786950300000, null, null, 0, 45.37, null, null, 884.43979696, 884.31994119, null, null, 2414.98445955, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T08:47:06.477332+00:00,fBTC,1786953900000,0,45.36,884.47362616,884.35377039,2443.90188412,"[1786953900000, null, null, 0, 45.36, null, null, 884.47362616, 884.35377039, null, null, 2443.90188412, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T09:47:02.279700+00:00,fBTC,1786957500000,0,45.33,884.41521543,884.29535966,2393.75128853,"[1786957500000, null, null, 0, 45.33, null, null, 884.41521543, 884.29535966, null, null, 2393.75128853, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T10:47:02.819114+00:00,fBTC,1786961100000,0,45.75,885.67364829,885.55379252,2423.89518277,"[1786961100000, null, null, 0, 45.75, null, null, 885.67364829, 885.55379252, null, null, 2423.89518277, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T11:47:03.013447+00:00,fBTC,1786964700000,0,45.5,884.6000824,884.48022663,2421.82792919,"[1786964700000, null, null, 0, 45.5, null, null, 884.6000824, 884.48022663, null, null, 2421.82792919, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T12:47:02.571793+00:00,fBTC,1786968300000,0,45.23,886.16188703,886.04203126,2425.94092843,"[1786968300000, null, null, 0, 45.23, null, null, 886.16188703, 886.04203126, null, null, 2425.94092843, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T13:47:02.417124+00:00,fBTC,1786971900000,0,45.3,884.0187,883.89884423,2363.58436365,"[1786971900000, null, null, 0, 45.3, null, null, 884.0187, 883.89884423, null, null, 2363.58436365, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T14:47:02.949867+00:00,fBTC,1786975500000,0,44.97,884.9496434,884.82978763,2426.11751392,"[1786975500000, null, null, 0, 44.97, null, null, 884.9496434, 884.82978763, null, null, 2426.11751392, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T15:47:02.380339+00:00,fBTC,1786979100000,0,45.38,883.86484038,883.74498461,2427.39276691,"[1786979100000, null, null, 0, 45.38, null, null, 883.86484038, 883.74498461, null, null, 2427.39276691, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T16:47:02.687552+00:00,fBTC,1786982700000,0,44.85,890.50339894,890.38794317,2435.75531579,"[1786982700000, null, null, 0, 44.85, null, null, 890.50339894, 890.38794317, null, null, 2435.75531579, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T17:47:02.516743+00:00,fBTC,1786986300000,0,44.86,885.1548686,885.03941283,2420.87541003,"[1786986300000, null, null, 0, 44.86, null, null, 885.1548686, 885.03941283, null, null, 2420.87541003, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T18:47:02.672360+00:00,fBTC,1786989900000,0,44.48,891.31189619,891.19644042,2434.40811131,"[1786989900000, null, null, 0, 44.48, null, null, 891.31189619, 891.19644042, null, null, 2434.40811131, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T19:47:02.948163+00:00,fBTC,1786993500000,0,44.3,890.63271728,890.51726151,2386.98446465,"[1786993500000, null, null, 0, 44.3, null, null, 890.63271728, 890.51726151, null, null, 2386.98446465, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T20:47:02.538459+00:00,fBTC,1786997100000,0,44.16,891.2462036,891.13074783,2442.58565133,"[1786997100000, null, null, 0, 44.16, null, null, 891.2462036, 891.13074783, null, null, 2442.58565133, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T21:47:02.670264+00:00,fBTC,1787000700000,0,44.24,890.74940641,890.63395064,2440.59518502,"[1787000700000, null, null, 0, 44.24, null, null, 890.74940641, 890.63395064, null, null, 2440.59518502, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T22:47:02.715350+00:00,fBTC,1787004300000,0,44.06,891.23208385,891.11662808,2411.64224482,"[1787004300000, null, null, 0, 44.06, null, null, 891.23208385, 891.11662808, null, null, 2411.64224482, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T23:47:02.730880+00:00,fBTC,1787007900000,0,44.11,890.94891141,890.83345564,2411.4056075,"[1787007900000, null, null, 0, 44.11, null, null, 890.94891141, 890.83345564, null, null, 2411.4056075, null, null, null, null, null, null, null, null, null, null, null, null]"
