collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-17T00:47:01.990307+00:00,fETH,1786925100000,3e-08,21.66,4383.98982086,4383.78982086,23761.69368338,"[1786925100000, null, null, 3e-08, 21.66, null, null, 4383.98982086, 4383.78982086, null, null, 23761.69368338, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T01:47:02.029528+00:00,fETH,1786928700000,3e-08,21.62,4389.54567964,4389.34567964,23125.37585709,"[1786928700000, null, null, 3e-08, 21.62, null, null, 4389.54567964, 4389.34567964, null, null, 23125.37585709, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T02:47:02.155044+00:00,fETH,1786932300000,3e-08,21.84,4174.22492316,4173.80338246,23193.88004669,"[1786932300000, null, null, 3e-08, 21.84, null, null, 4174.22492316, 4173.80338246, null, null, 23193.88004669, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T03:47:02.011094+00:00,fETH,1786935900000,3e-08,21.84,4168.62897194,4168.20743124,23968.32761299,"[1786935900000, null, null, 3e-08, 21.84, null, null, 4168.62897194, 4168.20743124, null, null, 23968.32761299, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T04:47:02.701666+00:00,fETH,1786939500000,3e-08,21.79,4173.48051378,4173.19137603,23955.00707406,"[1786939500000, null, null, 3e-08, 21.79, null, null, 4173.48051378, 4173.19137603, null, null, 23955.00707406, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T05:47:02.132495+00:00,fETH,1786943100000,3e-08,21.75,4160.72729507,4160.35969802,23987.31713227,"[1786943100000, null, null, 3e-08, 21.75, null, null, 4160.72729507, 4160.35969802, null, null, 23987.31713227, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T06:47:11.332144+00:00,fETH,1786946700000,3e-08,21.74,4141.90882613,4141.54122908,23966.90063627,"[1786946700000, null, null, 3e-08, 21.74, null, null, 4141.90882613, 4141.54122908, null, null, 23966.90063627, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T07:47:13.134700+00:00,fETH,1786950300000,3e-08,22.07,4103.4422558,4103.07465875,23343.20573443,"[1786950300000, null, null, 3e-08, 22.07, null, null, 4103.4422558, 4103.07465875, null, null, 23343.20573443, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T08:47:06.477332+00:00,fETH,1786953900000,3e-08,22,4103.27798898,4102.91039193,24036.80211844,"[1786953900000, null, null, 3e-08, 22, null, null, 4103.27798898, 4102.91039193, null, null, 24036.80211844, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T09:47:02.279700+00:00,fETH,1786957500000,3e-08,22.34,4075.21255535,4074.8449583,23453.87664779,"[1786957500000, null, null, 3e-08, 22.34, null, null, 4075.21255535, 4074.8449583, null, null, 23453.87664779, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T10:47:02.819114+00:00,fETH,1786961100000,3e-08,22.16,4074.54215503,4074.17455798,23453.77451256,"[1786961100000, null, null, 3e-08, 22.16, null, null, 4074.54215503, 4074.17455798, null, null, 23453.77451256, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T11:47:03.013447+00:00,fETH,1786964700000,3e-08,22.33,4075.06490002,4074.69730297,23723.06215067,"[1786964700000, null, null, 3e-08, 22.33, null, null, 4075.06490002, 4074.69730297, null, null, 23723.06215067, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-17T12:47:02.571793+00:00,fETH,1786968300000,3e-08,22.21,4069.69628386,4069.32868681,24009.39107547,"[1786968300000, null, null, 3e-08, 22.21, null, null, 4069.69628386, 4069.32868681, null, null, 24009.39107547, null, null, null, null, null, null, null, null, null, null, null, null]"
