collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-09-12T00:47:03.093183+00:00,tBTCUSD,77239,77246,138,0.00178981,77241,1621.5594254,79948,76043,1358182043000
2026-09-12T01:47:02.804156+00:00,tBTCUSD,77214,77238,160,0.00207593,77234,1623.55589789,79948,76043,1358182043000
2026-09-12T02:47:03.239738+00:00,tBTCUSD,77200,77212,252,0.00327494,77200,1637.46742208,79948,76043,1358182043000
2026-09-12T03:47:02.808991+00:00,tBTCUSD,77201,77208,150,0.00194676,77201,1642.59970048,79948,76043,1358182043000
2026-09-12T04:47:02.963399+00:00,tBTCUSD,77182,77195,-44,-0.00056969,77191,1638.9890223,79948,76043,1358182043000
2026-09-12T05:47:02.875352+00:00,tBTCUSD,77190,77197,-294,-0.00379438,77189,1627.64922314,79948,76043,1358182043000
2026-09-12T06:47:03.138499+00:00,tBTCUSD,77279,77285,-167,-0.00215631,77280,1631.6930796,79948,76043,1358182043000
2026-09-12T07:47:03.477261+00:00,tBTCUSD,77222,77232,-128,-0.00165475,77225,1632.10698999,79948,76043,1358182043000
2026-09-12T08:47:02.736869+00:00,tBTCUSD,77303,77315,-167,-0.00215567,77303,1610.07774454,79948,76043,1358182043000
2026-09-12T09:47:02.982484+00:00,tBTCUSD,77295,77308,30,0.00038825,77299,1564.31630895,79948,76043,1358182043000
2026-09-12T10:47:03.806930+00:00,tBTCUSD,77330,77340,245,0.00317777,77343,1570.18312088,79948,76043,1358182043000
2026-09-12T11:47:02.882086+00:00,tBTCUSD,77283,77299,78,0.00101023,77288,1589.4198841,79948,76043,1358182043000
2026-09-12T12:47:03.631317+00:00,tBTCUSD,77265,77278,-834,-0.01067711,77277,1573.66248126,79948,76841,1358182043000
2026-09-12T13:47:02.946143+00:00,tBTCUSD,77086,77108,-2846,-0.03559814,77102,1581.19553756,79948,76841,1358182043000
2026-09-12T14:47:03.908002+00:00,tBTCUSD,77140,77171,-1705,-0.02161977,77158,1550.93774981,78863,76841,1358182043000
2026-09-12T15:47:03.511354+00:00,tBTCUSD,77279,77297,-620,-0.00796015,77268,1277.94527987,77932,76841,1358182043000
2026-09-12T16:47:03.415636+00:00,tBTCUSD,77217,77241,-687,-0.00881538,77245,1315.65379259,77932,76841,1358182043000
2026-09-12T17:47:02.927958+00:00,tBTCUSD,77122,77131,-380,-0.00490228,77135,1414.70473966,77515,76841,1358182043000
2026-09-12T18:47:03.133152+00:00,tBTCUSD,77089,77105,-105,-0.00135991,77106,1422.27679096,77482,76917,1358182043000
2026-09-12T19:47:02.729530+00:00,tBTCUSD,77004,77021,-478,-0.00616917,77004,1430.63130957,77482,76917,1358182043000
2026-09-12T20:47:03.209757+00:00,tBTCUSD,77099,77112,-306,-0.00395328,77098,1436.97294226,77442,76917,1358182043000
2026-09-12T21:47:03.058459+00:00,tBTCUSD,77179,77182,38,0.0004926,77180,1480.69969198,77442,76917,1358182043000
2026-09-12T22:47:03.410286+00:00,tBTCUSD,77155,77164,-26,-0.00033684,77162,1471.54617078,77442,76979,1358182043000
2026-09-12T23:47:02.411379+00:00,tBTCUSD,77189,77198,-75,-0.0009707,77189,1481.93791234,77442,76979,1358182043000
