collected_at,market,frr,bid,bid_period,bid_size,ask,ask_period,ask_size,daily_change,daily_change_perc,last_price,volume,high,low,first_trade,frr_amount_available
2026-09-16T00:47:03.336525+00:00,fUST,0.00024853424657534246,0.0002671232876712329,120,11029361.49618776,0.00019998,2,296873.16911382,4.317e-05,0.2753,0.00019998,43232495.14620079,0.00026712,7.6e-05,1545390496657,5984821.72059773
2026-09-16T01:47:03.317657+00:00,fUST,0.0002485095890410959,0.0002671232876712329,120,10947889.17561472,0.00017,2,27375.35999948,-4.1e-05,-0.1943,0.00017,43469881.31394301,0.00026712,7.6e-05,1545390496657,5984808.80952089
2026-09-16T02:47:03.393550+00:00,fUST,0.00024846575342465753,0.0002671232876712329,120,10860467.22645927,0.0001683,2,91083.95157267,-3.67e-05,-0.179,0.0001683,42821758.17787132,0.00026712,7.6e-05,1545390496657,5983374.49179297
2026-09-16T03:47:03.759139+00:00,fUST,0.00024844931506849314,0.0002671232876712329,120,10837022.81541091,0.00018775,2,50825.38015987,-1.798e-05,-0.084,0.00019602,44152861.67889563,0.00026712,7.6e-05,1545390496657,5976366.57742273
2026-09-16T04:47:03.720664+00:00,fUST,0.00024852876712328767,0.0002671232876712329,120,10930871.30755072,0.00016667,2,47667.55801088,6.201e-05,0.3325,0.00024853,44364042.17652816,0.00026712,7.6e-05,1545390496657,5977903.97361593
2026-09-16T05:47:03.586426+00:00,fUST,0.0002487095890410959,0.0002671232876712329,120,11261954.21951042,0.0001455,7,187073.99603469,4.743e-05,0.2356,0.00024871,44721601.90400991,0.0003,7.6e-05,1545390496657,5983643.21508759
2026-09-16T06:47:04.553647+00:00,fUST,0.00024862739726027396,0.0002671232876712329,120,6079234.47138319,0.0001679541,2,113626.89689544,-5.123e-05,-0.2337,0.00016795,45957036.72457796,0.0003,7.6e-05,1545390496657,6699887.94578915
2026-09-16T07:47:03.369014+00:00,fUST,0.0002485972602739726,0.0002671232876712329,120,6097037.35420909,0.00015,2,104994.95607102,-4.999e-05,-0.25,0.00015,44069186.30479794,0.0003,7.6e-05,1545390496657,6820435.15394193
2026-09-16T08:47:03.546700+00:00,fUST,0.00024864657534246577,0.0002671232876712329,120,5798981.84976898,0.000152673,2,207020.68750007,-7.25e-05,-0.3308,0.00014667,44619798.98653239,0.0003,7.6e-05,1545390496657,6841335.85785505
2026-09-16T09:47:03.466391+00:00,fUST,0.0002488054794520548,0.0002671232876712329,120,6194272.9980889,0.0001584,2,260774.82031802,-7.235e-05,-0.3135,0.0001584,43545079.15933299,0.0003,7.6e-05,1545390496657,6841725.37891907
2026-09-16T10:47:03.992628+00:00,fUST,0.0002486876712328767,0.0002671232876712329,120,5991138.99713018,0.00021105784104085413,2,1731710.13580324,-2.185e-05,-0.0947,0.00020897,43214454.01571372,0.0003,7.6e-05,1545390496657,6830510.91641584
2026-09-16T11:47:03.679552+00:00,fUST,0.00024924383561643836,0.0002671232876712329,120,6143746.12715222,0.00015299,2,41000.17050427,-4.999e-05,-0.25,0.00015,42622379.85818447,0.0003,7.6e-05,1545390496657,6824595.91212046
2026-09-16T12:47:03.964757+00:00,fUST,0.0002493671232876712,0.00024309315,120,5146507.23244522,0.00018063,2,37677.52686004,-5.202e-05,-0.2538,0.00015298,44128123.55706655,0.0003,7.6e-05,1545390496657,6894391.61265204
2026-09-16T13:47:04.042244+00:00,fUST,0.0002493671232876712,0.00024309315,120,4939539.2523084,0.00015,2,72425.11099954,-8.138e-05,-0.3517,0.00015,39930152.3631465,0.0003,7.6e-05,1545390496657,6938163.10190562
2026-09-16T14:47:03.552821+00:00,fUST,0.0002495835616438356,0.00039,2,5312465.628422,0.00015,2,34197.85259313,-4.999e-05,-0.25,0.00015,39373684.02316947,0.0003,7.6e-05,1545390496657,6968602.80239181
2026-09-16T15:47:03.338278+00:00,fUST,0.0002507424657534247,0.0002671232876712329,120,11846992.81147517,0.00014999,2,88454.64889186,-7.901e-05,-0.345,0.00014999,38849641.05882541,0.0003,7.6e-05,1545390496657,6068118.95596947
2026-09-16T16:47:03.359566+00:00,fUST,0.00025133150684931505,0.0002671232876712329,120,11338591.80544491,0.00015604,2,2224029.96401563,-7.457e-05,-0.3234,0.00015604,40178495.95680612,0.0003,7.6e-05,1545390496657,6042861.68576916
2026-09-16T17:47:03.242765+00:00,fUST,0.0002510027397260274,0.0002671232876712329,120,11294383.29774872,0.00015,2,263360.31415561,2.359e-05,0.1021,0.00025453,45070342.28290855,0.0003,7.6e-05,1545390496657,3912399.40171703
2026-09-16T18:47:03.104848+00:00,fUST,0.00025115890410958903,0.0002671232876712329,120,11324229.7784615,0.00019599,2,652556.46797372,3.616e-05,0.1566,0.00026712,46646990.75672406,0.0003,7.6e-05,1545390496657,1411202.52776409
2026-09-16T19:47:03.488045+00:00,fUST,0.0002513397260273973,0.0002671232876712329,120,11395430.81695736,0.00017009,13,239516.65802532,3.584e-05,0.155,0.000267,42242136.97631997,0.0003,7.6e-05,1545390496657,989160.11847844
2026-09-16T20:47:02.994667+00:00,fUST,0.00025143835616438356,0.0002671232876712329,120,11297869.46263866,0.00015604,2,541531.88197073,-7.849e-05,-0.3391,0.000153,41095731.76399121,0.0003,7.6e-05,1545390496657,774550.05709959
2026-09-16T21:47:03.206902+00:00,fUST,0.00025165205479452053,0.0002671232876712329,120,11258639.65984823,0.00014993000000000002,2,106605.16658357,-8.161e-05,-0.3524,0.00014996,40050427.18617873,0.0003,7.6e-05,1545390496657,47833.49192491
2026-09-16T22:47:03.016457+00:00,fUST,0.0002516849315068493,0.0002671232876712329,120,11250591.49357106,0.00019211,2,185863.13234192,6.001e-05,0.3001,0.00026,38770827.07153164,0.0003,7.6e-05,1545390496657,67470.30679255
2026-09-16T23:47:02.845626+00:00,fUST,0.0002517835616438356,0.0002671232876712329,120,11221931.85763426,0.0001811119968,2,203017.66204992,-2.011e-05,-0.1006,0.00017988,37328848.95516657,0.0003,7.6e-05,1545390496657,75875.26992603
