collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-27T00:47:03.831695+00:00,tBTCUSD,78803,78815,-109,-0.00138132,78801,697.05625755,79270,77627,1358182043000
2026-08-27T01:47:04.166183+00:00,tBTCUSD,78768,78775,-116,-0.00147042,78773,696.39589264,79270,77627,1358182043000
2026-08-27T02:47:04.615763+00:00,tBTCUSD,78724,78729,-490,-0.0061857,78725,699.01535239,79216,77627,1358182043000
2026-08-27T03:47:04.778416+00:00,tBTCUSD,78906,78913,-303,-0.00382498,78913,700.29520209,79216,77627,1358182043000
2026-08-27T04:47:03.973026+00:00,tBTCUSD,78771,78779,-185,-0.00234278,78781,688.85523059,79213,77627,1358182043000
2026-08-27T05:47:04.354735+00:00,tBTCUSD,78759,78767,-456,-0.00575663,78757,666.89992213,79213,77627,1358182043000
2026-08-27T06:47:03.931733+00:00,tBTCUSD,78774,78775,-321,-0.00405836,78775,669.67544067,79205,77627,1358182043000
2026-08-27T07:47:04.305217+00:00,tBTCUSD,78844,78854,-276,-0.00348802,78852,667.64609396,79205,77627,1358182043000
2026-08-27T08:47:03.985799+00:00,tBTCUSD,79867,79879,966,0.01224319,79867,737.13630152,80016,77627,1358182043000
2026-08-27T09:47:04.422641+00:00,tBTCUSD,80232,80243,1759,0.02241364,80238,711.8641108,80524,77627,1358182043000
2026-08-27T10:47:04.104585+00:00,tBTCUSD,79591,79601,823,0.01044801,79594,784.77102764,80524,77627,1358182043000
2026-08-27T11:47:04.245796+00:00,tBTCUSD,79427,79431,869,0.01106119,79432,799.9155345,80524,77627,1358182043000
2026-08-27T12:47:04.584837+00:00,tBTCUSD,79301,79310,862,0.01098887,79305,793.7382429,80524,77627,1358182043000
2026-08-27T13:47:04.657996+00:00,tBTCUSD,79321,79343,718,0.00913451,79321,768.40822899,80524,77627,1358182043000
2026-08-27T14:47:04.164639+00:00,tBTCUSD,80244,80256,2299,0.02949591,80242,819.89817284,80524,77627,1358182043000
2026-08-27T15:47:03.398546+00:00,tBTCUSD,80349,80369,2194,0.02807242,80349,818.00224385,80796,77843,1358182043000
2026-08-27T16:47:04.333155+00:00,tBTCUSD,80508,80515,2377,0.03042326,80508,917.46616676,80796,77976,1358182043000
2026-08-27T17:47:04.616580+00:00,tBTCUSD,80488,80501,1863,0.02369174,80498,935.09191761,80833,78197,1358182043000
2026-08-27T18:47:04.602193+00:00,tBTCUSD,79946,79956,1440,0.01834255,79946,965.88051533,80833,78197,1358182043000
2026-08-27T19:47:04.277527+00:00,tBTCUSD,79986,80004,1473,0.01875812,79999,934.46811967,80833,78197,1358182043000
2026-08-27T20:47:04.211403+00:00,tBTCUSD,80004,80016,1209,0.01534303,80007,941.3578358,80833,78375,1358182043000
2026-08-27T21:47:04.055176+00:00,tBTCUSD,80022,80032,1157,0.01466971,80027,933.53226355,80833,78552,1358182043000
2026-08-27T22:47:03.989897+00:00,tBTCUSD,80228,80241,1471,0.0186777,80228,919.52364398,80833,78557,1358182043000
2026-08-27T23:47:04.392361+00:00,tBTCUSD,80232,80245,1215,0.01537566,80236,883.70602311,80833,78557,1358182043000
