collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-27T00:47:03.831695+00:00,tETHUSD,2493.3,2493.8,34.1,0.01386573,2493.4,6922.79128222,2515.3,2431.8,1457539475000
2026-08-27T01:47:04.166183+00:00,tETHUSD,2495.3,2495.6,35.9,0.01459706,2495.3,7042.24881157,2515.3,2431.8,1457539475000
2026-08-27T02:47:04.615763+00:00,tETHUSD,2494.4,2494.7,25.5,0.01032765,2494.6,7000.00066527,2515.3,2431.8,1457539475000
2026-08-27T03:47:04.778416+00:00,tETHUSD,2492.3,2492.8,18.8,0.00760087,2492.2,7093.38689417,2515.3,2431.8,1457539475000
2026-08-27T04:47:03.973026+00:00,tETHUSD,2487.3,2487.7,27.9,0.01134192,2487.8,7119.22979291,2515.3,2431.8,1457539475000
2026-08-27T05:47:04.354735+00:00,tETHUSD,2490.7,2490.9,23.4,0.0094829,2491,7168.00274271,2515.3,2431.8,1457539475000
2026-08-27T06:47:03.931733+00:00,tETHUSD,2489.2,2489.5,20.6,0.00834413,2489.4,7270.99372391,2515.3,2431.8,1457539475000
2026-08-27T07:47:04.305217+00:00,tETHUSD,2491.7,2491.9,22.5,0.00911153,2491.9,7213.0287275,2515.3,2431.8,1457539475000
2026-08-27T08:47:03.985799+00:00,tETHUSD,2532.8,2533.2,72.1,0.02929346,2533.4,10376.56485367,2544.8,2431.8,1457539475000
2026-08-27T09:47:04.422641+00:00,tETHUSD,2543.5,2543.7,94,0.03837205,2543.7,14961.79916548,2565.5,2431.8,1457539475000
2026-08-27T10:47:04.104585+00:00,tETHUSD,2506,2506.4,33.9,0.01371137,2506.3,15146.08679117,2565.5,2431.8,1457539475000
2026-08-27T11:47:04.245796+00:00,tETHUSD,2501.3,2501.7,35.8,0.0145192,2501.5,15383.25215639,2565.5,2431.8,1457539475000
2026-08-27T12:47:04.584837+00:00,tETHUSD,2498.2,2498.3,39.8,0.01619005,2498.1,15607.82107764,2565.5,2431.8,1457539475000
2026-08-27T13:47:04.657996+00:00,tETHUSD,2494.8,2495.4,34.4,0.01397749,2495.5,15694.51101732,2565.5,2431.8,1457539475000
2026-08-27T14:47:04.164639+00:00,tETHUSD,2518.1,2518.3,75.6,0.03094429,2518.7,16010.16465651,2565.5,2431.8,1457539475000
2026-08-27T15:47:03.398546+00:00,tETHUSD,2521.4,2521.9,66.7,0.02716904,2521.7,16065.28727147,2565.5,2438.1,1457539475000
2026-08-27T16:47:04.333155+00:00,tETHUSD,2528.3,2528.9,80.2,0.0327601,2528.3,16185.94772338,2565.5,2442.7,1457539475000
2026-08-27T17:47:04.616580+00:00,tETHUSD,2519.4,2519.5,49.1,0.01987452,2519.6,16180.45785476,2565.5,2458.5,1457539475000
2026-08-27T18:47:04.602193+00:00,tETHUSD,2496.9,2497.1,23.5,0.00950186,2496.7,16068.3059269,2565.5,2460.1,1457539475000
2026-08-27T19:47:04.277527+00:00,tETHUSD,2508.7,2508.9,34.2,0.01382042,2508.8,15914.85003729,2565.5,2460.1,1457539475000
2026-08-27T20:47:04.211403+00:00,tETHUSD,2506.1,2506.7,11.9,0.00477107,2506.1,15812.43349004,2565.5,2470.3,1457539475000
2026-08-27T21:47:04.055176+00:00,tETHUSD,2501.2,2501.5,-5.8,-0.00231343,2501.3,15454.1168437,2565.5,2481.1,1457539475000
2026-08-27T22:47:03.989897+00:00,tETHUSD,2511.8,2512.1,16.3,0.0065315,2511.9,14842.8179999,2565.5,2481.1,1457539475000
2026-08-27T23:47:04.392361+00:00,tETHUSD,2510,2510.4,-0.4,-0.00015932,2510.2,14570.64545321,2565.5,2481.1,1457539475000
