collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-07T00:47:03.374739+00:00,fETH,1788739500000,1.6e-07,24.13,11859.54215525,11380.9823893,7935.71958943,"[1788739500000, null, null, 1.6e-07, 24.13, null, null, 11859.54215525, 11380.9823893, null, null, 7935.71958943, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T01:47:03.947532+00:00,fETH,1788743100000,1.6e-07,24.37,11826.99006,11348.43029405,7469.51600897,"[1788743100000, null, null, 1.6e-07, 24.37, null, null, 11826.99006, 11348.43029405, null, null, 7469.51600897, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T02:47:03.750284+00:00,fETH,1788746700000,1.6e-07,24.3,11829.49201138,11349.5178322,7476.20047062,"[1788746700000, null, null, 1.6e-07, 24.3, null, null, 11829.49201138, 11349.5178322, null, null, 7476.20047062, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T03:47:03.590255+00:00,fETH,1788750300000,1.6e-07,24.24,11826.81218784,11345.22170771,7949.15339221,"[1788750300000, null, null, 1.6e-07, 24.24, null, null, 11826.81218784, 11345.22170771, null, null, 7949.15339221, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T04:47:03.591496+00:00,fETH,1788753900000,1.6e-07,24.19,11841.56244859,11356.55900637,7480.55282151,"[1788753900000, null, null, 1.6e-07, 24.19, null, null, 11841.56244859, 11356.55900637, null, null, 7480.55282151, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T05:47:04.565774+00:00,fETH,1788757500000,1.6e-07,24.05,11926.08418178,11438.4090565,7389.90634727,"[1788757500000, null, null, 1.6e-07, 24.05, null, null, 11926.08418178, 11438.4090565, null, null, 7389.90634727, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T06:47:03.619365+00:00,fETH,1788761100000,1.6e-07,24.48,11920.76623495,11442.206469,7814.3464797,"[1788761100000, null, null, 1.6e-07, 24.48, null, null, 11920.76623495, 11442.206469, null, null, 7814.3464797, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T07:47:04.051523+00:00,fETH,1788764700000,1.6e-07,24.42,11915.25123316,11434.40474257,7861.71616277,"[1788764700000, null, null, 1.6e-07, 24.42, null, null, 11915.25123316, 11434.40474257, null, null, 7861.71616277, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T08:47:04.155936+00:00,fETH,1788768300000,1.6e-07,24.24,12033.83723277,11545.69096102,7758.92863439,"[1788768300000, null, null, 1.6e-07, 24.24, null, null, 12033.83723277, 11545.69096102, null, null, 7758.92863439, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T09:47:04.449016+00:00,fETH,1788771900000,1.6e-07,24.63,11928.18819159,11449.62842564,7846.12304081,"[1788771900000, null, null, 1.6e-07, 24.63, null, null, 11928.18819159, 11449.62842564, null, null, 7846.12304081, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T10:47:04.045883+00:00,fETH,1788775500000,1.6e-07,25.41,11889.45410941,11410.89434346,7358.76104712,"[1788775500000, null, null, 1.6e-07, 25.41, null, null, 11889.45410941, 11410.89434346, null, null, 7358.76104712, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T11:47:04.363176+00:00,fETH,1788779100000,1.6e-07,25.74,11824.21588956,11345.65612361,7381.19969686,"[1788779100000, null, null, 1.6e-07, 25.74, null, null, 11824.21588956, 11345.65612361, null, null, 7381.19969686, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T12:47:03.801333+00:00,fETH,1788782700000,1.6e-07,24.93,11922.84268072,11439.38147846,7769.15490465,"[1788782700000, null, null, 1.6e-07, 24.93, null, null, 11922.84268072, 11439.38147846, null, null, 7769.15490465, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T13:47:05.058450+00:00,fETH,1788786300000,1.5e-07,24.69,12015.38933919,11529.1431128,7762.66990046,"[1788786300000, null, null, 1.5e-07, 24.69, null, null, 12015.38933919, 11529.1431128, null, null, 7762.66990046, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T14:47:03.865686+00:00,fETH,1788789900000,1.5e-07,24.48,12034.69914969,11534.33431163,7737.69299368,"[1788789900000, null, null, 1.5e-07, 24.48, null, null, 12034.69914969, 11534.33431163, null, null, 7737.69299368, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T15:47:03.888817+00:00,fETH,1788793500000,1.6e-07,25.12,11997.11063211,11518.55086616,7716.67052828,"[1788793500000, null, null, 1.6e-07, 25.12, null, null, 11997.11063211, 11518.55086616, null, null, 7716.67052828, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T16:47:04.246053+00:00,fETH,1788797100000,1.5e-07,25.23,12045.529795,11566.85809413,7185.36797805,"[1788797100000, null, null, 1.5e-07, 25.23, null, null, 12045.529795, 11566.85809413, null, null, 7185.36797805, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T17:47:04.855923+00:00,fETH,1788800700000,1.5e-07,24.95,12053.78199061,11573.61911909,7721.42529275,"[1788800700000, null, null, 1.5e-07, 24.95, null, null, 12053.78199061, 11573.61911909, null, null, 7721.42529275, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T18:47:04.223463+00:00,fETH,1788804300000,1.5e-07,24.92,12039.09318887,11558.8017083,7739.52735003,"[1788804300000, null, null, 1.5e-07, 24.92, null, null, 12039.09318887, 11558.8017083, null, null, 7739.52735003, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T19:47:03.599812+00:00,fETH,1788807900000,1.5e-07,25.14,12020.48917861,11539.38759804,7263.94900721,"[1788807900000, null, null, 1.5e-07, 25.14, null, null, 12020.48917861, 11539.38759804, null, null, 7263.94900721, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T20:47:04.172864+00:00,fETH,1788811500000,1.5e-07,25.06,12019.18077239,11537.30204957,7381.07586002,"[1788811500000, null, null, 1.5e-07, 25.06, null, null, 12019.18077239, 11537.30204957, null, null, 7381.07586002, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T21:47:03.877832+00:00,fETH,1788815100000,1.5e-07,25.31,12006.36430482,11515.56753172,7292.09628604,"[1788815100000, null, null, 1.5e-07, 25.31, null, null, 12006.36430482, 11515.56753172, null, null, 7292.09628604, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T22:47:03.690840+00:00,fETH,1788818700000,1.5e-07,24.61,12027.32570347,11546.22616362,7717.39357862,"[1788818700000, null, null, 1.5e-07, 24.61, null, null, 12027.32570347, 11546.22616362, null, null, 7717.39357862, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T23:47:04.284434+00:00,fETH,1788822300000,1.5e-07,24.19,12133.93073683,11651.93915638,7651.37363982,"[1788822300000, null, null, 1.5e-07, 24.19, null, null, 12133.93073683, 11651.93915638, null, null, 7651.37363982, null, null, null, null, null, null, null, null, null, null, null, null]"
