collected_at,market,bid,ask,daily_change,daily_change_perc,last_price,volume,high,low,first_trade
2026-08-24T00:47:03.528702+00:00,tBTCUSD,77242,77250,-254,-0.00327759,77242,1073.91844368,78096,75551,1358182043000
2026-08-24T01:47:03.599518+00:00,tBTCUSD,77290,77292,5,6.47e-05,77286,1080.6811102,78096,75551,1358182043000
2026-08-24T02:37:20.869110+00:00,tBTCUSD,77536,77540,230,0.00297527,77534,1076.13083961,78096,75551,1358182043000
2026-08-24T02:40:01.402018+00:00,tBTCUSD,77426,77438,131,0.00169461,77435,1076.30300197,78096,75551,1358182043000
2026-08-24T02:47:04.272874+00:00,tBTCUSD,77386,77393,198,0.0025647,77400,1074.08232388,78096,75551,1358182043000
2026-08-24T03:47:03.009747+00:00,tBTCUSD,77027,77040,-81,-0.00105045,77029,1188.81218263,78096,75551,1358182043000
2026-08-24T04:47:02.999368+00:00,tBTCUSD,77031,77037,305,0.00397415,77051,1063.49094587,78096,75551,1358182043000
2026-08-24T05:47:02.812693+00:00,tBTCUSD,77126,77133,958,0.0125763,77133,858.45364833,78096,75876,1358182043000
2026-08-24T06:47:02.775570+00:00,tBTCUSD,77420,77431,1066,0.0139611,77421,835.63245946,78096,75876,1358182043000
2026-08-24T07:47:02.764769+00:00,tBTCUSD,77417,77430,1123,0.0147186,77421,762.43162976,78096,75922,1358182043000
2026-08-24T08:47:02.692884+00:00,tBTCUSD,77127,77140,482,0.00628857,77129,736.521811,78096,76430,1358182043000
2026-08-24T09:47:03.148074+00:00,tBTCUSD,77493,77506,770,0.01003519,77500,755.39389588,78096,76538,1358182043000
2026-08-24T10:47:03.304606+00:00,tBTCUSD,77797,77807,938,0.01220242,77808,798.73804985,78096,76657,1358182043000
2026-08-24T11:47:03.545861+00:00,tBTCUSD,78393,78400,1096,0.01417596,78410,809.37990024,78631,76657,1358182043000
2026-08-24T12:47:02.988332+00:00,tBTCUSD,78880,78905,1537,0.01986609,78905,829.85814395,78953,76657,1358182043000
2026-08-24T13:47:03.060953+00:00,tBTCUSD,78156,78179,527,0.00678739,78171,879.51854077,79444,76657,1358182043000
2026-08-24T14:47:09.840776+00:00,tBTCUSD,79708,79724,2359,0.03049182,79724,902.02164514,79829,76657,1358182043000
2026-08-24T15:47:02.836443+00:00,tBTCUSD,79407,79430,2092,0.02705884,79405,960.02491233,80008,76657,1358182043000
2026-08-24T16:47:02.779457+00:00,tBTCUSD,79377,79387,1916,0.02473247,79385,1006.0575953,80008,76657,1358182043000
2026-08-24T17:47:03.114225+00:00,tBTCUSD,78716,78738,1286,0.01660962,78711,1040.60699852,80008,76657,1358182043000
2026-08-24T18:47:03.184535+00:00,tBTCUSD,79036,79037,1602,0.02068859,79036,1041.8064186,80008,76657,1358182043000
2026-08-24T19:47:02.886903+00:00,tBTCUSD,78819,78824,1458,0.01884695,78818,1051.17546136,80008,76657,1358182043000
2026-08-24T20:47:02.803384+00:00,tBTCUSD,78922,78933,1170,0.01504784,78922,1034.1584041,80008,76657,1358182043000
2026-08-24T21:47:03.706225+00:00,tBTCUSD,79040,79043,1040,0.01333333,79040,923.75685057,80008,76657,1358182043000
2026-08-24T22:47:02.846310+00:00,tBTCUSD,78825,78829,1181,0.01521064,78824,918.70376052,80008,76657,1358182043000
2026-08-24T23:47:03.326029+00:00,tBTCUSD,78979,78982,1191,0.01531242,78971,912.67452477,80008,76657,1358182043000
