collected_at,market,candle_key,mts,open,close,high,low,volume
2026-08-24T00:47:03.528702+00:00,fETH,trade:1h:a30:p2:p30,1787529600000,2e-07,1e-05,1e-05,2e-07,1.1248293600000001
2026-08-24T01:47:03.599518+00:00,fETH,trade:1h:a30:p2:p30,1787533200000,1.199e-05,1e-05,1.258e-05,2e-07,26.06558536
2026-08-24T02:37:20.869110+00:00,fETH,trade:1h:a30:p2:p30,1787536800000,1e-05,1e-05,1e-05,2e-07,10.45942453
2026-08-24T02:40:01.402018+00:00,fETH,trade:1h:a30:p2:p30,1787536800000,1e-05,1e-05,1e-05,2e-07,10.45942453
2026-08-24T02:47:04.272874+00:00,fETH,trade:1h:a30:p2:p30,1787536800000,1e-05,1e-05,1e-05,2e-07,10.45942453
2026-08-24T03:47:03.009747+00:00,fETH,trade:1h:a30:p2:p30,1787540400000,6e-06,1e-05,1e-05,6e-06,2.13574909
2026-08-24T04:47:02.999368+00:00,fETH,trade:1h:a30:p2:p30,1787544000000,9.99e-06,1e-05,1e-05,2e-07,14.54664982
2026-08-24T05:47:02.812693+00:00,fETH,trade:1h:a30:p2:p30,1787547600000,1e-05,1e-05,1.187e-05,2e-07,34.63608542
2026-08-24T06:47:02.775570+00:00,fETH,trade:1h:a30:p2:p30,1787551200000,9.88e-06,1e-05,1e-05,9.88e-06,4.6236467
2026-08-24T07:47:02.764769+00:00,fETH,trade:1h:a30:p2:p30,1787554800000,1e-05,6e-06,1e-05,2e-07,11.26597367
2026-08-24T08:47:02.692884+00:00,fETH,trade:1h:a30:p2:p30,1787558400000,6e-06,9.9e-06,9.9e-06,6e-06,2.18175436
2026-08-24T09:47:03.148074+00:00,fETH,trade:1h:a30:p2:p30,1787562000000,9.99e-06,1e-05,1e-05,9.99e-06,0.967134
2026-08-24T10:47:03.304606+00:00,fETH,trade:1h:a30:p2:p30,1787565600000,1.155e-05,4.38e-05,4.655e-05,2e-07,92.91419662
2026-08-24T11:47:03.545861+00:00,fETH,trade:1h:a30:p2:p30,1787569200000,2.84e-06,2e-07,1e-05,2e-07,4.21221555
2026-08-24T12:47:02.988332+00:00,fETH,trade:1h:a30:p2:p30,1787572800000,2e-07,2e-07,2e-07,2e-07,5.25433708
2026-08-24T13:47:03.060953+00:00,fETH,trade:1h:a30:p2:p30,1787576400000,2e-07,2e-07,2e-07,2e-07,3.0950680000000004
2026-08-24T14:47:09.840776+00:00,fETH,trade:1h:a30:p2:p30,1787580000000,2e-07,1e-05,1e-05,2e-07,11.16096235
2026-08-24T15:47:02.836443+00:00,fETH,trade:1h:a30:p2:p30,1787583600000,1e-05,2e-07,1.58e-05,2e-07,48.7117839
2026-08-24T16:47:02.779457+00:00,fETH,trade:1h:a30:p2:p30,1787587200000,1e-05,2e-07,1.712e-05,2e-07,13.10292247
2026-08-24T17:47:03.114225+00:00,fETH,trade:1h:a30:p2:p30,1787590800000,2e-07,1.535e-05,1.535e-05,2e-07,28.69727014
2026-08-24T18:47:03.184535+00:00,fETH,trade:1h:a30:p2:p30,1787594400000,1.196e-05,2e-07,1.196e-05,2e-07,0.93578275
2026-08-24T19:47:02.886903+00:00,fETH,trade:1h:a30:p2:p30,1787598000000,2e-07,1.099e-05,1.099e-05,2e-07,37.75633379
2026-08-24T20:47:02.803384+00:00,fETH,trade:1h:a30:p2:p30,1787601600000,1.316e-05,6e-06,1.332e-05,2e-07,36.35654287
2026-08-24T21:47:03.706225+00:00,fETH,trade:1h:a30:p2:p30,1787605200000,1.252e-05,4.3e-07,1.252e-05,2e-07,1.53357749
2026-08-24T22:47:02.846310+00:00,fETH,trade:1h:a30:p2:p30,1787608800000,1.323e-05,1e-05,1.323e-05,1e-05,0.57783954
2026-08-24T23:47:03.326029+00:00,fETH,trade:1h:a30:p2:p30,1787612400000,2e-07,1.243e-05,1.243e-05,2e-07,1.05361385
